ID,CabinDeck,CabinSide,CabinRegion,Home,Destination,AgeGroup,Age,FamilySize,GroupSize,Commodities,ProductBills,ServiceBills,TotalBills,NoBills,Solo,VIP,CryoSleep,Transported,TrainSet
0212_02,F,P,1,Earth,D3,Adult,35,9,2,4,188,544,732,False,False,False,False,False,True
0213_01,F,P,1,Earth,D3,Adult,21,12,1,3,281,513,794,False,True,False,False,False,True
0214_01,E,S,1,Europa,D3,Adult,46,3,2,5,520,3158,3678,False,False,False,False,,False
0214_02,E,S,1,Europa,D3,Adult,42,3,2,4,20,4807,4827,False,False,False,False,,False
0215_01,G,P,1,Earth,D3,Adult,23,7,1,0,0,0,0,True,True,False,True,,False
0216_01,F,S,1,Earth,D1,Adult,21,15,1,2,56,1918,1974,False,True,False,False,False,True
0217_01,F,P,1,Earth,D3,Adult,38,11,1,2,0,1544,1544,False,True,False,False,False,True
0218_01,G,P,1,Earth,D3,Adult,19,8,1,3,13,741,754,False,True,False,False,,False
0219_01,G,P,1,Earth,D3,Adult,19,15,1,0,0,0,0,True,True,False,True,True,True
0220_01,G,P,1,Earth,D3,Child,2,12,7,0,0,0,0,True,False,False,True,True,True
0220_02,G,P,1,Earth,D3,Child,0,12,7,0,0,0,0,True,False,False,False,True,True
0220_03,G,P,1,Earth,D3,Teen,13,12,7,0,0,0,0,True,False,False,True,False,True
0220_04,E,P,1,Earth,D3,Adult,25,12,7,2,84,122,206,False,False,False,False,False,True
0220_05,F,P,1,Earth,D3,Teen,16,12,7,2,3,1099,1102,False,False,False,False,False,True
0220_06,G,P,1,Earth,D1,Child,1,12,7,0,0,0,0,True,False,False,False,False,True
0220_07,G,P,1,Earth,D3,Teen,15,12,7,0,0,0,0,True,False,False,True,True,True
0221_01,E,S,1,Mars,D1,Adult,21,7,7,2,119,2237,2356,False,False,False,False,False,True
0221_02,E,S,1,Mars,D3,Adult,23,10,7,4,81,1217,1298,False,False,False,False,False,True
0221_03,E,S,1,Mars,D3,Adult,33,10,7,4,200,1934,2134,False,False,False,False,False,True
0221_04,E,S,1,Mars,D3,Adult,21,10,7,0,0,0,0,True,False,False,True,True,True
0221_05,E,S,1,Mars,D3,Adult,41,10,7,4,301,2296,2597,False,False,False,False,False,True
0221_06,E,S,1,Mars,D3,Teen,16,10,7,3,221,1149,1370,False,False,False,False,False,True
0221_07,E,S,1,Mars,D3,Adult,42,10,7,0,0,0,0,True,False,False,True,False,True
0222_01,F,S,1,Mars,D3,Adult,20,5,3,2,0,1417,1417,False,False,False,False,False,True
0222_02,F,S,1,Mars,D3,Adult,24,5,3,0,0,0,0,True,False,False,True,True,True
0222_03,E,S,1,Mars,D3,Teen,16,5,3,0,0,0,0,True,False,False,True,True,True
0223_01,G,S,1,Earth,D3,Adult,21,8,1,3,667,9,676,False,True,False,False,False,True
0224_01,F,S,1,Mars,D3,Adult,32,4,1,3,5,1815,1820,False,True,True,False,False,True
0225_01,G,P,1,Earth,D2,Adult,58,9,1,0,0,0,0,True,True,False,True,True,True
0226_01,D,S,1,Europa,D1,Adult,25,2,1,4,11931,1534,13465,False,True,False,False,,False
0227_01,G,P,1,Earth,D3,Adult,22,19,1,0,0,0,0,True,True,False,True,,False
0228_01,B,S,1,Europa,D3,Adult,35,4,4,0,0,0,0,True,False,False,True,,False
0228_02,B,S,1,Europa,D1,Adult,39,1,4,3,25273,1727,27000,False,False,False,False,,False
0228_03,B,S,1,Europa,D1,Adult,42,4,4,0,0,0,0,True,False,False,True,,False
0228_04,B,S,1,Europa,D3,Adult,35,4,4,3,1442,8252,9694,False,False,False,False,,False
0229_01,F,S,1,Earth,D3,Adult,24,10,1,4,7,796,803,False,True,False,False,False,True
0230_01,F,P,1,Earth,D2,Adult,29,7,2,0,0,0,0,True,False,False,True,,False
0230_02,F,P,1,Earth,D3,Adult,20,7,2,1,0,786,786,False,False,False,False,,False
0231_01,F,S,1,Mars,D3,Adult,30,8,1,3,1,1805,1806,False,True,False,False,False,True
0232_01,G,S,1,Earth,D2,Adult,27,6,1,0,0,0,0,True,True,False,True,False,True
0233_01,F,S,1,Mars,D3,Adult,32,5,1,3,256,1494,1750,False,True,False,False,False,True
0234_01,F,P,1,Earth,D3,Adult,43,12,1,1,888,0,888,False,True,False,False,False,True
0235_01,G,P,1,Earth,D3,Adult,25,10,1,0,0,0,0,True,True,False,True,,False
0236_01,F,P,1,Mars,D3,Adult,36,7,1,0,0,0,0,True,True,False,True,,False
0237_01,B,P,1,Europa,D3,Adult,42,4,1,0,0,0,0,True,True,False,True,True,True
0238_01,D,P,1,Mars,D3,Adult,39,6,1,2,22,2556,2578,False,True,False,False,,False
0239_01,E,S,1,Mars,D3,Adult,37,3,1,3,0,1048,1048,False,True,False,False,False,True
0240_01,F,P,1,Mars,D3,Adult,35,2,1,0,0,0,0,True,True,False,True,True,True
0241_01,E,P,1,Europa,D1,Adult,33,6,1,3,1249,5928,7177,False,True,False,False,False,True
0242_01,F,S,1,Mars,D3,Adult,18,3,1,4,692,596,1288,False,True,False,False,False,True
0243_01,G,S,1,Earth,D3,Adult,21,13,1,0,0,0,0,True,True,False,True,False,True
0244_01,F,S,1,Mars,D3,Adult,43,6,2,0,0,0,0,True,False,False,True,True,True
0244_02,F,S,1,Mars,D1,Teen,14,6,2,0,0,0,0,True,False,False,True,True,True
0245_01,C,P,1,Europa,D1,Adult,46,3,2,2,3571,7,3578,False,False,False,False,True,True
0245_02,C,P,1,Europa,D3,Adult,33,3,2,4,882,11496,12378,False,False,False,False,False,True
0246_01,D,P,1,Mars,D3,Adult,21,5,1,3,287,2974,3261,False,True,False,False,False,True
0247_01,D,P,1,Europa,D1,Adult,23,6,2,0,0,0,0,True,False,False,True,,False
0247_02,D,P,1,Europa,D1,Adult,19,6,2,0,0,0,0,True,False,False,True,,False
0248_01,C,S,1,Europa,D3,Adult,33,1,1,3,1,9683,9684,False,True,False,False,False,True
0249_01,G,P,1,Earth,D3,Adult,50,9,1,3,78,829,907,False,True,False,False,,False
0250_01,G,S,1,Earth,D2,Adult,47,10,1,0,0,0,0,True,True,False,True,False,True
0251_01,C,S,1,Europa,D1,Adult,54,1,1,0,0,0,0,True,True,False,True,True,True
0252_01,F,P,1,Earth,D3,Adult,30,7,1,3,1236,335,1571,False,True,False,False,False,True
0253_01,G,P,1,Earth,D3,Adult,29,11,1,3,615,273,888,False,True,False,False,False,True
0254_01,F,P,1,Earth,D3,Adult,21,5,1,5,580,710,1290,False,True,False,False,True,True
0255_01,A,S,1,Europa,D3,Adult,24,1,1,0,0,0,0,True,True,False,True,True,True
0256_01,F,S,1,Earth,D2,Adult,41,3,1,1,728,0,728,False,True,False,False,,False
0257_01,F,S,1,Mars,D1,Adult,21,7,2,1,0,1664,1664,False,False,False,False,False,True
0257_02,F,S,1,Mars,D3,Adult,60,7,2,0,0,0,0,True,False,False,True,True,True
0258_01,F,S,1,Earth,D3,Adult,22,12,1,3,313,391,704,False,True,False,False,False,True
0259_01,F,P,1,Mars,D1,Adult,19,8,1,3,2839,86,2925,False,True,False,False,,False
0260_01,E,S,1,Europa,D3,Adult,26,2,1,3,4810,3035,7845,False,True,False,False,False,True
0261_01,F,P,1,Earth,D3,Adult,26,8,1,3,29,869,898,False,True,False,False,False,True
0262_01,G,S,1,Earth,D3,Adult,20,0,1,3,0,888,888,False,True,False,False,,False
0263_01,G,P,1,Earth,D3,Adult,28,8,1,0,0,0,0,True,True,False,True,True,True
0264_01,B,S,1,Europa,D1,Adult,19,4,3,0,0,0,0,True,False,False,True,,False
0264_02,B,S,1,Europa,D3,Adult,38,4,3,0,0,0,0,True,False,False,True,,False
0264_03,B,S,1,Europa,D1,Adult,32,4,3,3,0,11113,11113,False,False,False,False,,False
0265_01,D,S,1,Europa,D3,Adult,39,3,1,0,0,0,0,True,True,False,True,True,True
0266_01,E,P,1,Mars,D3,Adult,44,3,2,4,462,836,1298,False,False,False,False,,False
0266_02,F,P,1,Mars,D3,Adult,18,3,2,2,138,1542,1680,False,False,False,False,,False
0267_01,F,S,1,Earth,D3,Teen,13,4,1,3,0,873,873,False,True,False,False,False,True
0268_01,F,P,1,Mars,D3,Adult,49,6,2,3,41,1668,1709,False,False,False,False,,False
0268_02,E,P,1,Mars,D1,Adult,23,6,2,2,0,3188,3188,False,False,False,False,,False
0269_01,F,S,1,Earth,D1,Adult,47,9,1,2,823,0,823,False,True,False,False,True,True
0270_01,F,P,1,Earth,D3,Adult,63,15,1,3,153,1240,1393,False,True,False,False,False,True
0271_01,G,P,1,Earth,D3,Adult,31,8,1,5,335,587,922,False,True,False,False,,False
0272_01,D,P,1,Mars,D3,Adult,55,7,1,3,2,1055,1057,False,True,False,False,,False
0273_01,F,P,1,Mars,D3,Adult,60,10,3,2,7022,60,7082,False,False,False,False,,False
0273_02,F,P,1,Mars,D3,Adult,20,10,3,0,0,0,0,True,False,False,True,,False
0273_03,E,P,1,Mars,D3,Adult,34,10,3,3,79,1220,1299,False,False,False,False,,False
0274_01,E,S,1,Mars,D3,Teen,14,4,2,3,0,2081,2081,False,False,False,False,,False
0274_02,E,S,1,Mars,D3,Adult,26,4,2,0,0,0,0,True,False,False,True,,False
0275_01,D,S,1,Europa,D1,Adult,31,3,1,0,0,0,0,True,True,False,True,True,True
0276_01,B,S,1,Europa,D1,Adult,19,8,2,3,86,4423,4509,False,False,False,False,,False
0276_02,B,S,1,Europa,D3,Adult,25,8,2,0,0,0,0,True,False,False,True,,False
0277_01,F,P,1,Earth,D1,Adult,50,7,1,3,2390,97,2487,False,True,False,False,True,True
0278_01,G,P,1,Earth,D3,Adult,35,7,2,1,0,888,888,False,False,False,False,False,True
0278_02,G,P,1,Earth,D3,Adult,45,7,2,3,97,347,444,False,False,False,False,False,True
0279_01,F,P,1,Earth,D1,Adult,42,7,1,3,10,711,721,False,True,False,False,,False
0280_01,F,S,1,Earth,D3,Adult,18,8,1,3,690,212,902,False,True,False,False,,False
0281_01,F,P,1,Earth,D3,Adult,19,8,1,1,2078,0,2078,False,True,False,False,True,True
0282_01,F,S,1,Earth,D3,Adult,21,6,1,1,918,0,918,False,True,False,False,True,True
0283_01,G,P,1,Earth,D2,Adult,29,8,2,0,0,0,0,True,False,False,True,True,True
0283_02,F,P,1,Earth,D3,Adult,22,8,2,4,655,148,803,False,False,False,False,True,True
0284_01,E,P,1,Mars,D3,Adult,50,5,1,1,1299,0,1299,False,True,False,False,,False
0285_01,E,P,1,Europa,D3,Teen,14,12,2,0,0,0,0,True,False,False,True,True,True
0285_02,E,P,1,Europa,D1,Adult,42,12,2,0,0,0,0,True,False,False,True,True,True
0286_01,F,P,1,Earth,D1,Adult,57,6,1,5,1310,178,1488,False,True,False,False,False,True
0287_01,B,P,1,Europa,D1,Adult,39,4,2,0,0,0,0,True,False,False,True,True,True
0287_02,B,P,1,Europa,D3,Adult,28,4,2,4,619,1466,2085,False,False,False,False,False,True
0288_01,F,S,1,Earth,D1,Adult,19,5,1,1,0,828,828,False,True,False,False,False,True
0289_01,C,S,1,Europa,D1,Adult,19,6,1,0,0,0,0,True,True,False,True,True,True
0290_01,B,S,1,Europa,D1,Adult,26,9,4,3,4458,1419,5877,False,False,False,False,True,True
0290_02,B,S,1,Europa,D3,Teen,17,9,4,0,0,0,0,True,False,False,True,True,True
0290_03,B,S,1,Europa,D3,Adult,43,9,4,0,0,0,0,True,False,False,True,True,True
0290_04,B,S,1,Europa,D1,Child,9,9,4,0,0,0,0,True,False,False,False,True,True
0291_01,D,S,1,Europa,D3,Adult,40,4,1,3,6588,1090,7678,False,True,False,False,True,True
0292_01,F,S,1,Earth,D3,Adult,26,5,1,2,0,1360,1360,False,True,False,False,,False
0293_01,C,S,1,Europa,D3,Adult,47,6,1,0,0,0,0,True,True,False,True,,False
0294_01,B,S,1,Europa,D3,Adult,50,4,1,0,0,0,0,True,True,False,True,True,True
0295_01,F,P,1,Earth,D2,Adult,35,7,1,2,627,44,671,False,True,False,False,,False
0296_01,F,S,1,Mars,D1,Adult,58,7,1,3,422,1051,1473,False,True,False,False,,False
0297_01,G,P,1,Earth,D3,Adult,24,9,1,4,1326,107,1433,False,True,False,False,True,True
0298_01,A,P,1,Europa,D1,Adult,57,6,1,0,0,0,0,True,True,False,True,True,True
0299_01,F,S,1,Earth,D1,Adult,20,10,1,3,242,377,619,False,True,False,False,,False
0300_01,D,P,1,Europa,D3,Adult,28,4,1,5,11681,5495,17176,False,True,False,False,,False
0301_01,G,S,1,Earth,D3,Teen,16,4,1,0,0,0,0,True,True,False,True,False,True
0302_01,F,P,1,Earth,D3,Adult,23,8,1,2,15,1370,1385,False,True,False,False,False,True
0303_01,G,S,1,Earth,D3,Adult,23,5,1,0,0,0,0,True,True,False,True,True,True
0304_01,E,S,1,Europa,D3,Adult,28,3,1,3,422,7017,7439,False,True,False,False,False,True
0305_01,C,P,1,Europa,D1,Adult,23,1,1,3,584,2489,3073,False,True,False,False,False,True
0306_01,E,S,1,Earth,D3,Adult,23,4,1,5,434,470,904,False,True,False,False,False,True
0307_01,F,S,1,Earth,D3,Adult,18,10,1,1,1359,0,1359,False,True,False,False,True,True
0308_01,G,P,1,Earth,D2,Child,12,0,1,0,0,0,0,True,True,False,True,,False
0309_01,F,S,1,Earth,D3,Adult,18,1,1,3,157,1200,1357,False,True,False,False,False,True
0310_01,C,S,1,Europa,D3,Adult,67,5,1,3,230,4717,4947,False,True,False,False,False,True
0311_01,E,P,1,Earth,D1,Adult,20,8,1,1,0,10,10,False,True,False,False,,False
0312_01,G,P,1,Earth,D3,Adult,22,9,1,0,0,0,0,True,True,False,True,,False
0313_01,F,P,1,Earth,D2,Adult,60,13,4,4,541,11,552,False,False,False,False,True,True
0313_02,G,P,1,Earth,D1,Child,9,13,4,0,0,0,0,True,False,False,True,True,True
0313_03,F,P,1,Earth,D1,Adult,49,13,4,2,0,649,649,False,False,False,False,True,True
0313_04,G,P,1,Earth,D1,Child,0,13,4,0,0,0,0,True,False,False,False,True,True
0314_01,G,P,1,Earth,D1,Adult,26,4,1,3,74,1716,1790,False,True,False,False,False,True
0315_01,G,S,1,Earth,D2,Adult,35,11,1,0,0,0,0,True,True,False,True,True,True
0316_01,B,S,1,Europa,D3,Adult,24,6,2,2,2628,170,2798,False,False,False,False,True,True
0316_02,B,S,1,Europa,D3,Adult,20,6,2,0,0,0,0,True,False,False,True,True,True
0317_01,G,S,1,Earth,D3,Adult,31,5,1,3,115,608,723,False,True,False,False,,False
0318_01,G,P,1,Earth,D2,Adult,24,13,1,0,0,0,0,True,True,False,True,,False
0319_01,E,P,1,Mars,D3,Teen,17,10,2,3,1026,1073,2099,False,False,False,False,,False
0319_02,F,P,1,Mars,D1,Adult,18,10,2,0,0,0,0,True,False,False,True,,False
0320_01,G,S,1,Earth,D3,Adult,18,10,2,1,2,0,2,False,False,False,False,False,True
0320_02,G,S,1,Earth,D3,Adult,21,10,2,2,8,0,8,False,False,False,False,False,True
0321_01,F,S,1,Mars,D3,Adult,59,5,1,2,209,1018,1227,False,True,True,False,False,True
0322_01,G,S,1,Earth,D2,Teen,13,8,1,0,0,0,0,True,True,False,True,False,True
0323_01,G,S,1,Earth,D1,Adult,18,11,1,0,0,0,0,True,True,False,True,,False
0324_01,G,P,1,Earth,D1,Adult,43,3,1,0,0,0,0,True,True,False,True,False,True
0325_01,G,P,1,Earth,D3,Adult,48,14,1,1,755,0,755,False,True,False,False,,False
0326_01,G,S,1,Earth,D3,Adult,29,7,1,0,0,0,0,True,True,False,True,False,True
0327_01,F,P,1,Earth,D3,Adult,19,7,1,3,784,19,803,False,True,False,False,True,True
0328_01,F,P,1,Earth,D3,Adult,38,6,1,3,1253,3,1256,False,True,False,False,,False
0329_01,B,P,1,Europa,D1,Adult,33,5,1,0,0,0,0,True,True,False,True,,False
0330_01,C,S,1,Europa,D3,Child,2,5,3,0,0,0,0,True,False,False,False,True,True
0330_02,C,S,1,Europa,D3,Adult,32,5,3,4,4651,495,5146,False,False,False,False,True,True
0330_03,C,S,1,Europa,D3,Adult,33,5,3,4,317,1851,2168,False,False,False,False,False,True
0331_01,F,P,1,Earth,D3,Adult,25,6,1,2,251,552,803,False,True,False,False,False,True
0332_01,G,P,1,Earth,D3,Adult,20,12,1,0,0,0,0,True,True,False,True,,False
0333_01,F,P,1,Mars,D1,Adult,29,3,1,0,0,0,0,True,True,False,True,True,True
0334_01,F,S,1,Mars,D3,Adult,29,4,1,4,213,7191,7404,False,True,False,False,False,True
0335_01,E,S,1,Mars,D3,Adult,22,1,1,0,0,0,0,True,True,False,False,,False
0336_01,F,P,1,Earth,D3,Adult,44,8,1,3,17,695,712,False,True,False,False,False,True
0337_01,F,S,1,Mars,D1,Child,2,5,3,0,0,0,0,True,False,False,True,True,True
0337_02,F,S,1,Mars,D3,Adult,19,5,3,5,983,1477,2460,False,False,False,False,True,True
0337_03,F,S,1,Mars,D1,Child,0,5,3,0,0,0,0,True,False,False,False,True,True
0338_01,G,S,1,Earth,D3,Adult,18,15,1,0,0,0,0,True,True,False,True,True,True
0339_01,F,P,1,Earth,D3,Adult,52,14,8,4,322,480,802,False,False,False,False,,False
0339_02,F,P,1,Earth,D1,Teen,15,9,8,2,7,638,645,False,False,False,False,,False
0339_03,F,P,1,Earth,D3,Adult,25,9,8,4,757,19,776,False,False,False,False,,False
0339_04,G,P,1,Earth,D1,Teen,14,3,8,0,0,0,0,True,False,False,True,,False
0339_05,G,P,1,Earth,D1,Child,9,9,8,0,0,0,0,True,False,False,True,,False
0339_06,F,P,1,Earth,D3,Teen,16,9,8,3,0,1938,1938,False,False,False,False,,False
0339_07,G,P,1,Earth,D3,Adult,48,14,8,4,259,759,1018,False,False,False,False,,False
0339_08,F,P,1,Earth,D3,Adult,36,14,8,2,69,796,865,False,False,False,False,,False
0340_01,B,S,1,Europa,D1,Adult,38,1,1,0,0,0,0,True,True,False,True,True,True
0341_01,G,P,1,Earth,D2,Child,5,10,1,0,0,0,0,True,True,False,True,False,True
0342_01,E,P,1,Earth,D2,Adult,19,6,2,2,684,0,684,False,False,False,False,,False
0342_02,G,P,1,Earth,D2,Adult,43,6,2,0,0,0,0,True,False,False,True,,False
0343_01,F,P,1,Earth,D2,Adult,31,5,1,3,0,1302,1302,False,True,False,False,False,True
0344_01,C,P,1,Europa,D3,Adult,32,5,2,0,0,0,0,True,False,False,True,,False
0344_02,C,P,1,Europa,D1,Adult,54,5,2,4,4399,4889,9288,False,False,False,False,,False
0345_01,E,S,1,Mars,D3,Adult,30,4,1,0,0,0,0,True,True,False,True,False,True
0346_01,G,P,1,Earth,D1,Teen,15,11,1,0,0,0,0,True,True,False,True,True,True
0347_01,F,S,1,Mars,D3,Adult,27,6,1,2,1434,434,1868,False,True,False,False,False,True
0348_01,D,P,1,Mars,D3,Adult,22,4,2,4,3078,145,3223,False,False,False,False,True,True
0348_02,D,P,1,Mars,D3,Adult,36,4,2,2,1865,520,2385,False,False,False,False,True,True
0349_01,A,S,1,Europa,D3,Adult,33,12,6,3,1030,9322,10352,False,False,False,False,,False
0349_02,A,S,1,Europa,D3,Adult,21,12,6,0,0,0,0,True,False,False,True,,False
0349_03,A,S,1,Europa,D3,Adult,33,12,6,4,737,1889,2626,False,False,False,False,,False
0349_04,A,S,1,Europa,D1,Adult,28,12,6,0,0,0,0,True,False,False,True,,False
0349_05,A,S,1,Europa,D3,Adult,23,12,6,3,1468,1897,3365,False,False,False,False,,False
0349_06,A,S,1,Europa,D3,Adult,26,12,6,4,67,2376,2443,False,False,False,False,,False
0350_01,G,P,1,Earth,D2,Teen,14,6,1,0,0,0,0,True,True,False,True,True,True
0351_01,F,P,1,Mars,D3,Adult,41,7,1,0,0,0,0,True,True,False,True,,False
0352_01,F,P,1,Mars,D3,Adult,23,2,1,2,2975,2001,4976,False,True,False,False,False,True
0353_01,G,P,1,Earth,D3,Child,2,6,2,0,0,0,0,True,False,False,True,,False
0353_02,G,P,1,Earth,D2,Adult,21,6,2,0,0,0,0,True,False,False,True,,False
0354_01,F,P,1,Earth,D2,Adult,70,4,1,3,1247,133,1380,False,True,False,False,,False
0355_01,G,S,1,Earth,D3,Adult,18,7,1,0,0,0,0,True,True,False,True,True,True
0356_01,B,P,1,Europa,D1,Adult,36,6,1,0,0,0,0,True,True,False,True,True,True
0357_01,F,S,1,Earth,D3,Adult,41,6,1,3,1198,696,1894,False,True,False,False,False,True
0358_01,G,S,1,Earth,D3,Adult,50,8,2,0,0,0,0,True,False,False,True,True,True
0358_02,G,S,1,Earth,D2,Adult,32,8,2,0,0,0,0,True,False,False,True,True,True
0359_01,F,S,1,Earth,D2,Adult,26,5,1,3,453,236,689,False,True,False,False,False,True
0360_01,F,S,1,Earth,D3,Teen,15,4,1,4,245,470,715,False,True,False,False,False,True
0361_01,F,S,1,Earth,D1,Adult,33,6,1,3,36,697,733,False,True,False,False,True,True
0362_01,F,P,1,Earth,D3,Adult,20,9,1,2,1707,0,1707,False,True,False,False,,False
0363_01,E,S,1,Earth,D3,Adult,31,18,3,3,723,273,996,False,False,False,False,,False
0363_02,E,S,1,Earth,D3,Child,8,18,3,0,0,0,0,True,False,False,False,,False
0363_03,E,S,1,Earth,D3,Child,5,18,3,0,0,0,0,True,False,False,True,,False
0364_01,F,P,1,Mars,D3,Adult,45,10,2,3,932,292,1224,False,False,False,False,,False
0364_02,F,P,1,Mars,D3,Adult,37,10,2,3,517,781,1298,False,False,False,False,,False
0365_01,G,S,1,Earth,D1,Adult,26,10,1,2,0,706,706,False,True,False,False,False,True
0366_01,G,S,1,Earth,D3,Adult,24,0,1,0,0,0,0,True,True,False,True,,False
0367_01,D,S,1,Europa,D1,Adult,55,6,1,3,538,5294,5832,False,True,False,False,,False
0368_01,F,P,1,Mars,D3,Adult,26,5,2,5,4554,2851,7405,False,False,False,False,False,True
0368_02,F,P,1,Mars,D3,Adult,61,5,2,0,0,0,0,True,False,False,True,True,True
0369_01,G,S,1,Earth,D3,Adult,24,6,1,3,592,235,827,False,True,False,False,True,True
0370_01,F,P,1,Earth,D3,Adult,30,4,1,3,95,1464,1559,False,True,False,False,False,True
0371_01,F,P,1,Mars,D3,Adult,24,6,1,0,0,0,0,True,True,False,True,True,True
0372_01,F,P,1,Earth,D3,Adult,24,0,1,2,5,2766,2771,False,True,False,False,False,True
0373_01,G,P,1,Earth,D3,Adult,41,4,1,0,0,0,0,True,True,False,True,False,True
0374_01,F,P,1,Earth,D3,Adult,18,11,2,2,251,553,804,False,False,False,False,,False
0374_02,F,P,1,Earth,D3,Adult,36,11,2,2,0,789,789,False,False,False,False,,False
0375_01,E,P,1,Earth,D3,Adult,20,15,1,2,558,230,788,False,True,False,False,False,True
0376_01,G,S,1,Earth,D3,Adult,22,6,1,3,786,122,908,False,True,False,False,True,True
0377_01,C,S,1,Europa,D1,Adult,63,9,1,3,1068,8364,9432,False,True,False,False,False,True
0378_01,B,S,1,Europa,D1,Adult,18,11,7,5,219,5846,6065,False,False,False,False,False,True
0378_02,B,S,1,Europa,D1,Adult,21,11,7,0,0,0,0,True,False,False,True,True,True
0378_03,B,S,1,Europa,D3,Adult,79,11,7,5,242,10403,10645,False,False,False,False,False,True
0378_04,B,S,1,Europa,D3,Adult,56,11,7,0,0,0,0,True,False,False,True,True,True
0378_05,B,S,1,Europa,D3,Teen,13,11,7,0,0,0,0,True,False,False,True,True,True
0378_06,B,S,1,Europa,D3,Adult,33,11,7,4,2497,2232,4729,False,False,False,False,False,True
0378_07,B,S,1,Europa,D3,Adult,32,11,7,0,0,0,0,True,False,False,True,True,True
0379_01,G,P,1,Earth,D3,Adult,31,7,1,3,591,362,953,False,True,False,False,True,True
0380_01,B,S,1,Europa,D1,Adult,26,4,1,0,0,0,0,True,True,False,True,True,True
0381_01,B,P,1,Europa,D1,Adult,18,14,2,0,0,0,0,True,False,False,True,True,True
0381_02,B,P,1,Europa,D1,Adult,38,14,2,0,0,0,0,True,False,False,True,True,True
0382_01,G,P,1,Earth,D3,Adult,23,5,1,3,0,720,720,False,True,False,False,False,True
0383_01,G,S,1,Earth,D3,Adult,28,13,2,4,773,3915,4688,False,False,False,False,False,True
0383_02,G,S,1,Earth,D2,Adult,34,13,2,0,0,0,0,True,False,False,True,False,True
0384_01,G,S,1,Earth,D1,Child,0,13,2,0,0,0,0,True,False,False,False,True,True
0384_02,G,S,1,Earth,D3,Teen,14,13,2,3,881,28,909,False,False,False,False,True,True
0385_01,G,P,1,Earth,D3,Adult,23,5,1,3,747,141,888,False,True,False,False,False,True
0386_01,D,S,1,Mars,D3,Adult,59,6,1,1,0,1678,1678,False,True,False,False,,False
0387_01,G,P,1,Earth,D3,Adult,49,11,1,0,0,0,0,True,True,False,True,False,True
0388_01,G,S,1,Earth,D3,Teen,14,10,1,0,0,0,0,True,True,False,True,False,True
0389_01,E,P,1,Earth,D3,Adult,18,12,1,3,400,391,791,False,True,False,False,False,True
0390_01,G,P,1,Earth,D3,Adult,61,9,1,0,0,0,0,True,True,False,True,,False
0391_01,C,P,1,Europa,D2,Adult,27,2,1,3,5728,1056,6784,False,True,True,False,True,True
0392_01,E,P,1,Earth,D3,Adult,48,10,1,2,111,1508,1619,False,True,False,False,False,True
0393_01,G,S,1,Earth,D1,Adult,46,7,1,5,4,4923,4927,False,True,False,False,,False
0394_01,F,P,1,Mars,D3,Adult,29,5,1,4,1259,90,1349,False,True,False,False,,False
0395_01,B,P,1,Europa,D1,Adult,31,3,2,4,11555,13845,25400,False,False,True,False,False,True
0395_02,B,P,1,Europa,D1,Adult,61,3,2,4,608,3837,4445,False,False,False,False,False,True
0396_01,G,S,1,Earth,D3,Adult,18,5,1,0,0,0,0,True,True,False,True,True,True
0397_01,F,S,1,Mars,D3,Adult,45,9,1,0,0,0,0,True,True,False,True,True,True
0398_01,D,S,1,Mars,D3,Adult,22,10,1,5,456,6042,6498,False,True,False,False,False,True
0399_01,G,P,1,Earth,D3,Adult,18,9,1,0,0,0,0,True,True,False,True,,False
0400_01,C,P,1,Europa,D3,Adult,20,6,1,0,0,0,0,True,True,False,True,,False
0401_01,D,S,1,Mars,D3,Adult,30,11,2,1,0,1056,1056,False,False,True,False,False,True
0401_02,D,S,1,Mars,D3,Adult,30,11,2,2,0,1783,1783,False,False,False,False,False,True
0402_01,D,S,1,Europa,D1,Adult,32,12,1,0,0,0,0,True,True,True,True,True,True
0403_01,D,P,1,Mars,D3,Adult,43,9,1,3,896,355,1251,False,True,True,False,True,True
0404_01,F,P,1,Mars,D3,Adult,28,1,1,2,2219,4,2223,False,True,False,False,,False
0405_01,F,P,1,Earth,D1,Teen,17,10,1,3,0,494,494,False,True,False,False,False,True
0406_01,F,S,1,Earth,D3,Adult,26,6,1,3,193,708,901,False,True,False,False,,False
0407_01,G,P,1,Earth,D3,Adult,23,8,3,2,21,1699,1720,False,False,False,False,False,True
